block_start_ist,mcp_rs_per_mwh
2026-08-27T18:00:00+05:30,10000.00
2026-08-27T18:15:00+05:30,10000.00
2026-08-27T18:30:00+05:30,10000.00
2026-08-27T18:45:00+05:30,10000.00
2026-08-27T19:00:00+05:30,10000.00
2026-08-27T19:15:00+05:30,10000.00
2026-08-27T19:30:00+05:30,10000.00
2026-08-27T19:45:00+05:30,10000.00
2026-08-27T20:00:00+05:30,10000.00
2026-08-27T20:15:00+05:30,10000.00
2026-08-27T20:30:00+05:30,10000.00
2026-08-27T20:45:00+05:30,10000.00
2026-08-27T21:00:00+05:30,10000.00
2026-08-27T21:15:00+05:30,10000.00
2026-08-27T21:30:00+05:30,10000.00
2026-08-27T21:45:00+05:30,10000.00
2026-08-27T22:00:00+05:30,10000.00
2026-08-27T22:15:00+05:30,10000.00
2026-08-27T22:30:00+05:30,10000.00
2026-08-27T22:45:00+05:30,10000.00
2026-08-27T23:00:00+05:30,10000.00
2026-08-27T23:15:00+05:30,10000.00
2026-08-27T23:30:00+05:30,10000.00
2026-08-27T23:45:00+05:30,10000.00
2026-08-28T00:00:00+05:30,10000.00
2026-08-28T00:15:00+05:30,10000.00
2026-08-28T00:30:00+05:30,10000.00
2026-08-28T00:45:00+05:30,10000.00
2026-08-28T01:00:00+05:30,10000.00
2026-08-28T01:15:00+05:30,10000.00
2026-08-28T01:30:00+05:30,10000.00
2026-08-28T01:45:00+05:30,10000.00
2026-08-28T02:00:00+05:30,6926.04
2026-08-28T02:15:00+05:30,5500.95
2026-08-28T02:30:00+05:30,5500.99
2026-08-28T02:45:00+05:30,5828.02
2026-08-28T03:00:00+05:30,5138.52
2026-08-28T03:15:00+05:30,4913.61
2026-08-28T03:30:00+05:30,4169.42
2026-08-28T03:45:00+05:30,4060.88
2026-08-28T04:00:00+05:30,4913.27
2026-08-28T04:15:00+05:30,4866.50
2026-08-28T04:30:00+05:30,5500.51
2026-08-28T04:45:00+05:30,10000.00
2026-08-28T05:00:00+05:30,10000.00
2026-08-28T05:15:00+05:30,10000.00
2026-08-28T05:30:00+05:30,10000.00
2026-08-28T05:45:00+05:30,10000.00
2026-08-28T06:00:00+05:30,10000.00
2026-08-28T06:15:00+05:30,10000.00
2026-08-28T06:30:00+05:30,10000.00
2026-08-28T06:45:00+05:30,10000.00
2026-08-28T07:00:00+05:30,10000.00
2026-08-28T07:15:00+05:30,10000.00
2026-08-28T07:30:00+05:30,10000.00
2026-08-28T07:45:00+05:30,9998.46
2026-08-28T08:00:00+05:30,4305.09
2026-08-28T08:15:00+05:30,4113.04
2026-08-28T08:30:00+05:30,3742.23
2026-08-28T08:45:00+05:30,3500.18
2026-08-28T09:00:00+05:30,2989.46
2026-08-28T09:15:00+05:30,2615.87
2026-08-28T09:30:00+05:30,2169.83
2026-08-28T09:45:00+05:30,2081.71
2026-08-28T10:00:00+05:30,1860.20
2026-08-28T10:15:00+05:30,1819.28
2026-08-28T10:30:00+05:30,1709.24
2026-08-28T10:45:00+05:30,1804.63
2026-08-28T11:00:00+05:30,1819.35
2026-08-28T11:15:00+05:30,1749.56
2026-08-28T11:30:00+05:30,1704.37
2026-08-28T11:45:00+05:30,1703.80
2026-08-28T12:00:00+05:30,1717.59
2026-08-28T12:15:00+05:30,1699.24
2026-08-28T12:30:00+05:30,1689.82
2026-08-28T12:45:00+05:30,1603.36
2026-08-28T13:00:00+05:30,1524.64
2026-08-28T13:15:00+05:30,1603.54
2026-08-28T13:30:00+05:30,1699.21
2026-08-28T13:45:00+05:30,1858.15
2026-08-28T14:00:00+05:30,1860.44
2026-08-28T14:15:00+05:30,1860.47
2026-08-28T14:30:00+05:30,1860.91
2026-08-28T14:45:00+05:30,1956.88
2026-08-28T15:00:00+05:30,2199.22
2026-08-28T15:15:00+05:30,2396.36
2026-08-28T15:30:00+05:30,2620.40
2026-08-28T15:45:00+05:30,3060.11
2026-08-28T16:00:00+05:30,3499.81
2026-08-28T16:15:00+05:30,3614.62
2026-08-28T16:30:00+05:30,3856.23
2026-08-28T16:45:00+05:30,4113.27
2026-08-28T17:00:00+05:30,4254.60
2026-08-28T17:15:00+05:30,4700.19
2026-08-28T17:30:00+05:30,4450.50
2026-08-28T17:45:00+05:30,4689.70
2026-08-28T18:00:00+05:30,6500.48
2026-08-28T18:15:00+05:30,10000.00
2026-08-28T18:30:00+05:30,10000.00
2026-08-28T18:45:00+05:30,10000.00
2026-08-28T19:00:00+05:30,10000.00
2026-08-28T19:15:00+05:30,10000.00
2026-08-28T19:30:00+05:30,10000.00
2026-08-28T19:45:00+05:30,10000.00
2026-08-28T20:00:00+05:30,10000.00
2026-08-28T20:15:00+05:30,10000.00
2026-08-28T20:30:00+05:30,10000.00
2026-08-28T20:45:00+05:30,10000.00
2026-08-28T21:00:00+05:30,10000.00
2026-08-28T21:15:00+05:30,10000.00
2026-08-28T21:30:00+05:30,10000.00
2026-08-28T21:45:00+05:30,10000.00
2026-08-28T22:00:00+05:30,10000.00
2026-08-28T22:15:00+05:30,10000.00
2026-08-28T22:30:00+05:30,10000.00
2026-08-28T22:45:00+05:30,10000.00
2026-08-28T23:00:00+05:30,10000.00
2026-08-28T23:15:00+05:30,10000.00
2026-08-28T23:30:00+05:30,10000.00
2026-08-28T23:45:00+05:30,10000.00
2026-08-29T00:00:00+05:30,10000.00
2026-08-29T00:15:00+05:30,10000.00
2026-08-29T00:30:00+05:30,10000.00
2026-08-29T00:45:00+05:30,10000.00
2026-08-29T01:00:00+05:30,7999.22
2026-08-29T01:15:00+05:30,7000.77
2026-08-29T01:30:00+05:30,7000.37
2026-08-29T01:45:00+05:30,6999.31
2026-08-29T02:00:00+05:30,3856.25
2026-08-29T02:15:00+05:30,3856.15
2026-08-29T02:30:00+05:30,3743.59
2026-08-29T02:45:00+05:30,3743.42
2026-08-29T03:00:00+05:30,3251.79
2026-08-29T03:15:00+05:30,3300.94
2026-08-29T03:30:00+05:30,3251.88
2026-08-29T03:45:00+05:30,3251.93
2026-08-29T04:00:00+05:30,3603.98
2026-08-29T04:15:00+05:30,3630.36
2026-08-29T04:30:00+05:30,3856.39
2026-08-29T04:45:00+05:30,4000.90
2026-08-29T05:00:00+05:30,9990.38
2026-08-29T05:15:00+05:30,10000.00
2026-08-29T05:30:00+05:30,10000.00
2026-08-29T05:45:00+05:30,10000.00
2026-08-29T06:00:00+05:30,10000.00
2026-08-29T06:15:00+05:30,10000.00
2026-08-29T06:30:00+05:30,10000.00
2026-08-29T06:45:00+05:30,10000.00
2026-08-29T07:00:00+05:30,10000.00
2026-08-29T07:15:00+05:30,10000.00
2026-08-29T07:30:00+05:30,10000.00
2026-08-29T07:45:00+05:30,4419.57
2026-08-29T08:00:00+05:30,4305.18
2026-08-29T08:15:00+05:30,3729.95
2026-08-29T08:30:00+05:30,3478.42
2026-08-29T08:45:00+05:30,3269.08
2026-08-29T09:00:00+05:30,2560.97
2026-08-29T09:15:00+05:30,2199.42
2026-08-29T09:30:00+05:30,2057.33
2026-08-29T09:45:00+05:30,1886.38
2026-08-29T10:00:00+05:30,1709.87
2026-08-29T10:15:00+05:30,1660.23
2026-08-29T10:30:00+05:30,1499.30
2026-08-29T10:45:00+05:30,1499.99
2026-08-29T11:00:00+05:30,1400.35
2026-08-29T11:15:00+05:30,1400.05
2026-08-29T11:30:00+05:30,1111.97
2026-08-29T11:45:00+05:30,1111.87
2026-08-29T12:00:00+05:30,1111.83
2026-08-29T12:15:00+05:30,1111.81
2026-08-29T12:30:00+05:30,1111.70
2026-08-29T12:45:00+05:30,1111.52
2026-08-29T13:00:00+05:30,1111.41
2026-08-29T13:15:00+05:30,1111.42
2026-08-29T13:30:00+05:30,1111.50
2026-08-29T13:45:00+05:30,1111.85
2026-08-29T14:00:00+05:30,1400.82
2026-08-29T14:15:00+05:30,1699.06
2026-08-29T14:30:00+05:30,1860.16
2026-08-29T14:45:00+05:30,1860.84
2026-08-29T15:00:00+05:30,2153.59
2026-08-29T15:15:00+05:30,2203.39
2026-08-29T15:30:00+05:30,2400.29
2026-08-29T15:45:00+05:30,2800.30
2026-08-29T16:00:00+05:30,3285.59
2026-08-29T16:15:00+05:30,3499.54
2026-08-29T16:30:00+05:30,3720.35
2026-08-29T16:45:00+05:30,4012.35
2026-08-29T17:00:00+05:30,5138.77
2026-08-29T17:15:00+05:30,5138.42
2026-08-29T17:30:00+05:30,6500.01
2026-08-29T17:45:00+05:30,6902.95
2026-08-29T18:00:00+05:30,6999.77
2026-08-29T18:15:00+05:30,10000.00
2026-08-29T18:30:00+05:30,10000.00
2026-08-29T18:45:00+05:30,10000.00
2026-08-29T19:00:00+05:30,10000.00
2026-08-29T19:15:00+05:30,10000.00
2026-08-29T19:30:00+05:30,10000.00
2026-08-29T19:45:00+05:30,10000.00
2026-08-29T20:00:00+05:30,10000.00
2026-08-29T20:15:00+05:30,10000.00
2026-08-29T20:30:00+05:30,10000.00
2026-08-29T20:45:00+05:30,10000.00
2026-08-29T21:00:00+05:30,10000.00
2026-08-29T21:15:00+05:30,10000.00
2026-08-29T21:30:00+05:30,10000.00
2026-08-29T21:45:00+05:30,10000.00
2026-08-29T22:00:00+05:30,10000.00
2026-08-29T22:15:00+05:30,10000.00
2026-08-29T22:30:00+05:30,10000.00
2026-08-29T22:45:00+05:30,10000.00
2026-08-29T23:00:00+05:30,10000.00
2026-08-29T23:15:00+05:30,10000.00
2026-08-29T23:30:00+05:30,10000.00
2026-08-29T23:45:00+05:30,10000.00
2026-08-30T00:00:00+05:30,4169.06
2026-08-30T00:15:00+05:30,4041.26
2026-08-30T00:30:00+05:30,4000.02
2026-08-30T00:45:00+05:30,3856.98
2026-08-30T01:00:00+05:30,3856.94
2026-08-30T01:15:00+05:30,3856.10
2026-08-30T01:30:00+05:30,3743.93
2026-08-30T01:45:00+05:30,3743.29
2026-08-30T02:00:00+05:30,3299.01
2026-08-30T02:15:00+05:30,3000.87
2026-08-30T02:30:00+05:30,2999.18
2026-08-30T02:45:00+05:30,2899.92
2026-08-30T03:00:00+05:30,2845.80
2026-08-30T03:15:00+05:30,2842.94
2026-08-30T03:30:00+05:30,2760.89
2026-08-30T03:45:00+05:30,2760.98
2026-08-30T04:00:00+05:30,2899.32
2026-08-30T04:15:00+05:30,2899.28
2026-08-30T04:30:00+05:30,2946.58
2026-08-30T04:45:00+05:30,3000.84
2026-08-30T05:00:00+05:30,3325.85
2026-08-30T05:15:00+05:30,3741.72
2026-08-30T05:30:00+05:30,4069.02
2026-08-30T05:45:00+05:30,4949.64
2026-08-30T06:00:00+05:30,6407.49
2026-08-30T06:15:00+05:30,7749.17
2026-08-30T06:30:00+05:30,6799.40
2026-08-30T06:45:00+05:30,5138.55
2026-08-30T07:00:00+05:30,4689.68
2026-08-30T07:15:00+05:30,4100.72
2026-08-30T07:30:00+05:30,3856.36
2026-08-30T07:45:00+05:30,3210.23
2026-08-30T08:00:00+05:30,2380.39
2026-08-30T08:15:00+05:30,2034.07
2026-08-30T08:30:00+05:30,1966.91
2026-08-30T08:45:00+05:30,1860.61
2026-08-30T09:00:00+05:30,1772.67
2026-08-30T09:15:00+05:30,1669.08
2026-08-30T09:30:00+05:30,1510.15
2026-08-30T09:45:00+05:30,1335.40
2026-08-30T10:00:00+05:30,1000.24
2026-08-30T10:15:00+05:30,867.85
2026-08-30T10:30:00+05:30,398.22
2026-08-30T10:45:00+05:30,398.21
2026-08-30T11:00:00+05:30,398.64
2026-08-30T11:15:00+05:30,398.45
2026-08-30T11:30:00+05:30,398.50
2026-08-30T11:45:00+05:30,398.33
2026-08-30T12:00:00+05:30,318.45
2026-08-30T12:15:00+05:30,300.97
2026-08-30T12:30:00+05:30,300.95
2026-08-30T12:45:00+05:30,300.96
2026-08-30T13:00:00+05:30,300.84
2026-08-30T13:15:00+05:30,300.83
2026-08-30T13:30:00+05:30,300.93
2026-08-30T13:45:00+05:30,398.41
2026-08-30T14:00:00+05:30,450.05
2026-08-30T14:15:00+05:30,999.84
2026-08-30T14:30:00+05:30,1111.11
2026-08-30T14:45:00+05:30,1111.49
2026-08-30T15:00:00+05:30,1400.75
2026-08-30T15:15:00+05:30,1699.46
2026-08-30T15:30:00+05:30,1860.00
2026-08-30T15:45:00+05:30,1860.87
2026-08-30T16:00:00+05:30,2000.25
2026-08-30T16:15:00+05:30,2080.62
2026-08-30T16:30:00+05:30,2080.37
2026-08-30T16:45:00+05:30,2220.37
2026-08-30T17:00:00+05:30,2000.72
2026-08-30T17:15:00+05:30,2000.89
2026-08-30T17:30:00+05:30,2380.54
2026-08-30T17:45:00+05:30,2560.72
2026-08-30T18:00:00+05:30,2602.69
2026-08-30T18:15:00+05:30,2620.35
2026-08-30T18:30:00+05:30,2970.93
2026-08-30T18:45:00+05:30,3500.33
2026-08-30T19:00:00+05:30,4370.53
2026-08-30T19:15:00+05:30,5000.85
2026-08-30T19:30:00+05:30,5170.33
2026-08-30T19:45:00+05:30,5138.38
2026-08-30T20:00:00+05:30,5138.97
2026-08-30T20:15:00+05:30,5138.62
2026-08-30T20:30:00+05:30,5450.97
2026-08-30T20:45:00+05:30,6000.50
2026-08-30T21:00:00+05:30,6520.88
2026-08-30T21:15:00+05:30,6999.13
2026-08-30T21:30:00+05:30,6999.00
2026-08-30T21:45:00+05:30,6200.40
2026-08-30T22:00:00+05:30,5999.83
2026-08-30T22:15:00+05:30,6200.84
2026-08-30T22:30:00+05:30,5500.94
2026-08-30T22:45:00+05:30,6999.48
2026-08-30T23:00:00+05:30,5000.27
2026-08-30T23:15:00+05:30,4850.60
2026-08-30T23:30:00+05:30,4000.16
2026-08-30T23:45:00+05:30,3856.26
2026-08-31T00:00:00+05:30,6999.46
2026-08-31T00:15:00+05:30,5509.64
2026-08-31T00:30:00+05:30,5450.03
2026-08-31T00:45:00+05:30,5500.98
2026-08-31T01:00:00+05:30,4500.00
2026-08-31T01:15:00+05:30,3856.70
2026-08-31T01:30:00+05:30,3743.86
2026-08-31T01:45:00+05:30,3743.28
2026-08-31T02:00:00+05:30,3189.66
2026-08-31T02:15:00+05:30,3050.32
2026-08-31T02:30:00+05:30,3325.80
2026-08-31T02:45:00+05:30,3630.86
2026-08-31T03:00:00+05:30,3499.24
2026-08-31T03:15:00+05:30,3070.85
2026-08-31T03:30:00+05:30,2999.84
2026-08-31T03:45:00+05:30,2999.51
2026-08-31T04:00:00+05:30,3070.46
2026-08-31T04:15:00+05:30,3000.42
2026-08-31T04:30:00+05:30,2999.91
2026-08-31T04:45:00+05:30,3311.92
2026-08-31T05:00:00+05:30,3856.71
2026-08-31T05:15:00+05:30,7000.52
2026-08-31T05:30:00+05:30,9990.77
2026-08-31T05:45:00+05:30,10000.00
2026-08-31T06:00:00+05:30,10000.00
2026-08-31T06:15:00+05:30,10000.00
2026-08-31T06:30:00+05:30,10000.00
2026-08-31T06:45:00+05:30,10000.00
2026-08-31T07:00:00+05:30,10000.00
2026-08-31T07:15:00+05:30,7749.55
2026-08-31T07:30:00+05:30,5540.73
2026-08-31T07:45:00+05:30,4592.31
2026-08-31T08:00:00+05:30,4028.54
2026-08-31T08:15:00+05:30,3980.82
2026-08-31T08:30:00+05:30,3539.48
2026-08-31T08:45:00+05:30,3499.11
2026-08-31T09:00:00+05:30,3398.09
2026-08-31T09:15:00+05:30,2845.94
2026-08-31T09:30:00+05:30,2433.77
2026-08-31T09:45:00+05:30,2046.86
2026-08-31T10:00:00+05:30,1936.39
2026-08-31T10:15:00+05:30,1894.90
2026-08-31T10:30:00+05:30,1850.88
2026-08-31T10:45:00+05:30,1850.33
2026-08-31T11:00:00+05:30,1850.12
2026-08-31T11:15:00+05:30,1820.78
2026-08-31T11:30:00+05:30,1768.71
2026-08-31T11:45:00+05:30,1779.11
2026-08-31T12:00:00+05:30,1699.89
2026-08-31T12:15:00+05:30,1699.54
2026-08-31T12:30:00+05:30,1694.85
2026-08-31T12:45:00+05:30,1605.53
2026-08-31T13:00:00+05:30,1563.44
2026-08-31T13:15:00+05:30,1699.20
2026-08-31T13:30:00+05:30,1750.52
2026-08-31T13:45:00+05:30,1826.58
2026-08-31T14:00:00+05:30,1850.21
2026-08-31T14:15:00+05:30,1850.96
2026-08-31T14:30:00+05:30,1905.48
2026-08-31T14:45:00+05:30,1966.71
2026-08-31T15:00:00+05:30,2250.32
2026-08-31T15:15:00+05:30,2519.56
2026-08-31T15:30:00+05:30,3160.88
2026-08-31T15:45:00+05:30,3398.28
2026-08-31T16:00:00+05:30,3561.52
2026-08-31T16:15:00+05:30,3614.78
2026-08-31T16:30:00+05:30,3743.44
2026-08-31T16:45:00+05:30,4020.21
2026-08-31T17:00:00+05:30,4000.94
2026-08-31T17:15:00+05:30,4020.67
2026-08-31T17:30:00+05:30,4167.45
2026-08-31T17:45:00+05:30,4167.89
2026-08-31T18:00:00+05:30,6700.85
2026-08-31T18:15:00+05:30,10000.00
2026-08-31T18:30:00+05:30,10000.00
2026-08-31T18:45:00+05:30,10000.00
2026-08-31T19:00:00+05:30,10000.00
2026-08-31T19:15:00+05:30,10000.00
2026-08-31T19:30:00+05:30,10000.00
2026-08-31T19:45:00+05:30,10000.00
2026-08-31T20:00:00+05:30,10000.00
2026-08-31T20:15:00+05:30,10000.00
2026-08-31T20:30:00+05:30,10000.00
2026-08-31T20:45:00+05:30,10000.00
2026-08-31T21:00:00+05:30,10000.00
2026-08-31T21:15:00+05:30,10000.00
2026-08-31T21:30:00+05:30,10000.00
2026-08-31T21:45:00+05:30,10000.00
2026-08-31T22:00:00+05:30,10000.00
2026-08-31T22:15:00+05:30,10000.00
2026-08-31T22:30:00+05:30,10000.00
2026-08-31T22:45:00+05:30,10000.00
2026-08-31T23:00:00+05:30,10000.00
2026-08-31T23:15:00+05:30,10000.00
2026-08-31T23:30:00+05:30,10000.00
2026-08-31T23:45:00+05:30,10000.00
2026-09-01T00:00:00+05:30,10000.00
2026-09-01T00:15:00+05:30,10000.00
2026-09-01T00:30:00+05:30,10000.00
2026-09-01T00:45:00+05:30,10000.00
2026-09-01T01:00:00+05:30,10000.00
2026-09-01T01:15:00+05:30,10000.00
2026-09-01T01:30:00+05:30,8000.48
2026-09-01T01:45:00+05:30,8000.08
2026-09-01T02:00:00+05:30,4400.66
2026-09-01T02:15:00+05:30,4169.01
2026-09-01T02:30:00+05:30,4203.77
2026-09-01T02:45:00+05:30,4499.52
2026-09-01T03:00:00+05:30,4060.51
2026-09-01T03:15:00+05:30,4000.19
2026-09-01T03:30:00+05:30,3995.05
2026-09-01T03:45:00+05:30,3899.43
2026-09-01T04:00:00+05:30,4000.45
2026-09-01T04:15:00+05:30,4169.67
2026-09-01T04:30:00+05:30,5000.22
2026-09-01T04:45:00+05:30,5431.86
2026-09-01T05:00:00+05:30,10000.00
2026-09-01T05:15:00+05:30,10000.00
2026-09-01T05:30:00+05:30,10000.00
2026-09-01T05:45:00+05:30,10000.00
2026-09-01T06:00:00+05:30,10000.00
2026-09-01T06:15:00+05:30,10000.00
2026-09-01T06:30:00+05:30,10000.00
2026-09-01T06:45:00+05:30,10000.00
2026-09-01T07:00:00+05:30,10000.00
2026-09-01T07:15:00+05:30,10000.00
2026-09-01T07:30:00+05:30,8363.83
2026-09-01T07:45:00+05:30,5909.70
2026-09-01T08:00:00+05:30,3438.77
2026-09-01T08:15:00+05:30,3320.48
2026-09-01T08:30:00+05:30,3249.55
2026-09-01T08:45:00+05:30,3000.21
2026-09-01T09:00:00+05:30,2760.43
2026-09-01T09:15:00+05:30,2560.74
2026-09-01T09:30:00+05:30,2159.13
2026-09-01T09:45:00+05:30,2000.59
2026-09-01T10:00:00+05:30,1860.11
2026-09-01T10:15:00+05:30,1706.39
2026-09-01T10:30:00+05:30,1619.21
2026-09-01T10:45:00+05:30,1699.18
2026-09-01T11:00:00+05:30,1699.37
2026-09-01T11:15:00+05:30,1619.75
2026-09-01T11:30:00+05:30,1301.30
2026-09-01T11:45:00+05:30,1299.65
2026-09-01T12:00:00+05:30,1217.45
2026-09-01T12:15:00+05:30,1235.38
2026-09-01T12:30:00+05:30,1220.62
2026-09-01T12:45:00+05:30,1175.47
2026-09-01T13:00:00+05:30,1111.90
2026-09-01T13:15:00+05:30,1111.97
2026-09-01T13:30:00+05:30,1263.08
2026-09-01T13:45:00+05:30,1367.72
2026-09-01T14:00:00+05:30,1499.92
2026-09-01T14:15:00+05:30,1563.86
2026-09-01T14:30:00+05:30,1860.01
2026-09-01T14:45:00+05:30,1860.75
2026-09-01T15:00:00+05:30,2000.89
2026-09-01T15:15:00+05:30,2159.41
2026-09-01T15:30:00+05:30,2449.87
2026-09-01T15:45:00+05:30,2682.10
2026-09-01T16:00:00+05:30,3231.85
2026-09-01T16:15:00+05:30,3411.02
2026-09-01T16:30:00+05:30,3599.18
2026-09-01T16:45:00+05:30,3856.89
2026-09-01T17:00:00+05:30,3997.61
2026-09-01T17:15:00+05:30,3997.65
2026-09-01T17:30:00+05:30,4167.82
2026-09-01T17:45:00+05:30,4499.66
2026-09-01T18:00:00+05:30,8250.17
2026-09-01T18:15:00+05:30,10000.00
2026-09-01T18:30:00+05:30,10000.00
2026-09-01T18:45:00+05:30,10000.00
2026-09-01T19:00:00+05:30,10000.00
2026-09-01T19:15:00+05:30,10000.00
2026-09-01T19:30:00+05:30,10000.00
2026-09-01T19:45:00+05:30,10000.00
2026-09-01T20:00:00+05:30,10000.00
2026-09-01T20:15:00+05:30,10000.00
2026-09-01T20:30:00+05:30,10000.00
2026-09-01T20:45:00+05:30,10000.00
2026-09-01T21:00:00+05:30,10000.00
2026-09-01T21:15:00+05:30,10000.00
2026-09-01T21:30:00+05:30,10000.00
2026-09-01T21:45:00+05:30,10000.00
2026-09-01T22:00:00+05:30,10000.00
2026-09-01T22:15:00+05:30,10000.00
2026-09-01T22:30:00+05:30,10000.00
2026-09-01T22:45:00+05:30,10000.00
2026-09-01T23:00:00+05:30,10000.00
2026-09-01T23:15:00+05:30,10000.00
2026-09-01T23:30:00+05:30,10000.00
2026-09-01T23:45:00+05:30,10000.00
2026-09-02T00:00:00+05:30,10000.00
2026-09-02T00:15:00+05:30,10000.00
2026-09-02T00:30:00+05:30,10000.00
2026-09-02T00:45:00+05:30,10000.00
2026-09-02T01:00:00+05:30,10000.00
2026-09-02T01:15:00+05:30,10000.00
2026-09-02T01:30:00+05:30,10000.00
2026-09-02T01:45:00+05:30,10000.00
2026-09-02T02:00:00+05:30,10000.00
2026-09-02T02:15:00+05:30,10000.00
2026-09-02T02:30:00+05:30,10000.00
2026-09-02T02:45:00+05:30,10000.00
2026-09-02T03:00:00+05:30,10000.00
2026-09-02T03:15:00+05:30,8500.16
2026-09-02T03:30:00+05:30,7500.99
2026-09-02T03:45:00+05:30,8149.25
2026-09-02T04:00:00+05:30,10000.00
2026-09-02T04:15:00+05:30,9990.85
2026-09-02T04:30:00+05:30,10000.00
2026-09-02T04:45:00+05:30,10000.00
2026-09-02T05:00:00+05:30,10000.00
2026-09-02T05:15:00+05:30,10000.00
2026-09-02T05:30:00+05:30,10000.00
2026-09-02T05:45:00+05:30,10000.00
2026-09-02T06:00:00+05:30,10000.00
2026-09-02T06:15:00+05:30,10000.00
2026-09-02T06:30:00+05:30,10000.00
2026-09-02T06:45:00+05:30,10000.00
2026-09-02T07:00:00+05:30,10000.00
2026-09-02T07:15:00+05:30,10000.00
2026-09-02T07:30:00+05:30,10000.00
2026-09-02T07:45:00+05:30,10000.00
2026-09-02T08:00:00+05:30,8735.27
2026-09-02T08:15:00+05:30,6500.15
2026-09-02T08:30:00+05:30,5059.94
2026-09-02T08:45:00+05:30,4300.36
2026-09-02T09:00:00+05:30,4020.36
2026-09-02T09:15:00+05:30,3741.17
2026-09-02T09:30:00+05:30,3500.45
2026-09-02T09:45:00+05:30,3200.87
2026-09-02T10:00:00+05:30,2520.26
2026-09-02T10:15:00+05:30,2450.35
2026-09-02T10:30:00+05:30,2169.27
2026-09-02T10:45:00+05:30,2089.69
2026-09-02T11:00:00+05:30,1966.40
2026-09-02T11:15:00+05:30,1960.64
2026-09-02T11:30:00+05:30,1960.70
2026-09-02T11:45:00+05:30,1960.98
2026-09-02T12:00:00+05:30,1960.46
2026-09-02T12:15:00+05:30,1960.99
2026-09-02T12:30:00+05:30,1892.44
2026-09-02T12:45:00+05:30,1901.78
2026-09-02T13:00:00+05:30,1799.52
2026-09-02T13:15:00+05:30,1799.85
2026-09-02T13:30:00+05:30,1870.15
2026-09-02T13:45:00+05:30,1960.03
2026-09-02T14:00:00+05:30,1960.95
2026-09-02T14:15:00+05:30,2145.24
2026-09-02T14:30:00+05:30,2170.89
2026-09-02T14:45:00+05:30,2279.01
2026-09-02T15:00:00+05:30,2520.43
2026-09-02T15:15:00+05:30,2707.86
2026-09-02T15:30:00+05:30,3045.31
2026-09-02T15:45:00+05:30,3561.62
2026-09-02T16:00:00+05:30,4020.46
2026-09-02T16:15:00+05:30,4320.60
2026-09-02T16:30:00+05:30,5083.97
2026-09-02T16:45:00+05:30,5250.46
2026-09-02T17:00:00+05:30,5612.62
2026-09-02T17:15:00+05:30,6000.87
2026-09-02T17:30:00+05:30,10000.00
2026-09-02T17:45:00+05:30,10000.00
2026-09-02T18:00:00+05:30,10000.00
2026-09-02T18:15:00+05:30,10000.00
2026-09-02T18:30:00+05:30,10000.00
2026-09-02T18:45:00+05:30,10000.00
2026-09-02T19:00:00+05:30,10000.00
2026-09-02T19:15:00+05:30,10000.00
2026-09-02T19:30:00+05:30,10000.00
2026-09-02T19:45:00+05:30,10000.00
2026-09-02T20:00:00+05:30,10000.00
2026-09-02T20:15:00+05:30,10000.00
2026-09-02T20:30:00+05:30,10000.00
2026-09-02T20:45:00+05:30,10000.00
2026-09-02T21:00:00+05:30,10000.00
2026-09-02T21:15:00+05:30,10000.00
2026-09-02T21:30:00+05:30,10000.00
2026-09-02T21:45:00+05:30,10000.00
2026-09-02T22:00:00+05:30,10000.00
2026-09-02T22:15:00+05:30,10000.00
2026-09-02T22:30:00+05:30,10000.00
2026-09-02T22:45:00+05:30,10000.00
2026-09-02T23:00:00+05:30,10000.00
2026-09-02T23:15:00+05:30,10000.00
2026-09-02T23:30:00+05:30,10000.00
2026-09-02T23:45:00+05:30,10000.00
2026-09-03T00:00:00+05:30,10000.00
2026-09-03T00:15:00+05:30,10000.00
2026-09-03T00:30:00+05:30,10000.00
2026-09-03T00:45:00+05:30,10000.00
2026-09-03T01:00:00+05:30,10000.00
2026-09-03T01:15:00+05:30,10000.00
2026-09-03T01:30:00+05:30,10000.00
2026-09-03T01:45:00+05:30,10000.00
2026-09-03T02:00:00+05:30,10000.00
2026-09-03T02:15:00+05:30,10000.00
2026-09-03T02:30:00+05:30,10000.00
2026-09-03T02:45:00+05:30,10000.00
2026-09-03T03:00:00+05:30,10000.00
2026-09-03T03:15:00+05:30,10000.00
2026-09-03T03:30:00+05:30,10000.00
2026-09-03T03:45:00+05:30,10000.00
2026-09-03T04:00:00+05:30,10000.00
2026-09-03T04:15:00+05:30,10000.00
2026-09-03T04:30:00+05:30,10000.00
2026-09-03T04:45:00+05:30,10000.00
2026-09-03T05:00:00+05:30,10000.00
2026-09-03T05:15:00+05:30,10000.00
2026-09-03T05:30:00+05:30,10000.00
2026-09-03T05:45:00+05:30,10000.00
2026-09-03T06:00:00+05:30,10000.00
2026-09-03T06:15:00+05:30,10000.00
2026-09-03T06:30:00+05:30,10000.00
2026-09-03T06:45:00+05:30,10000.00
2026-09-03T07:00:00+05:30,10000.00
2026-09-03T07:15:00+05:30,10000.00
2026-09-03T07:30:00+05:30,10000.00
2026-09-03T07:45:00+05:30,10000.00
2026-09-03T08:00:00+05:30,10000.00
2026-09-03T08:15:00+05:30,8000.91
2026-09-03T08:30:00+05:30,6902.04
2026-09-03T08:45:00+05:30,4913.49
